accountId,block_num,amount
12YKLJo48w3iUF84Cs5joPvu9cWXCntAejkrFPidsbi7DP4e,9976188,5
13KKzMVWSVTEiBuQkqESi2vQYmf6a2uWBDosL4h4VKBndXfg,9975960,20
13ECAMUEQB61SZEh2RTB4EpaoZSD53L1ZuRCSAs9PJ9ueVfm,9975660,5
15DcomWvRZuvPyZ6BuJFHKmrN3xtxMDASnF2GrHekwuNFqVb,9975582,10
15ow587c6sZXX8JmB4pu55X5msq6EedH8thBVGxT6jeqhR8W,9975299,10
11N1c5c9npXnnMu3zzAnxBnPa5eJojbBtP4khMQEc2vzfds,9975093,142
136Jv6nZ3ms9LrjHHUDjdnVV2NUqiZwKjN8nikhB8rVvdj1Y,9974713,5
1P68o3pQuJ5VF94JwR1urFQXkDFJy8px14P1Eg8QTsHFgWL,9974621,5
123dCvRPTnK297cAbyqVpHsAm2crnsxsm9VJABW3w5fXBjb7,9974318,13
14DhpgwhjoadBbsQQW5QURYAWtwoQBnvdh9npqK3ULLgvHDr,9974020,5.1
13KFmJ6RH2W9ZQh66YgVm8Z5EKim81gnPG3ZRrLG3JchDLY5,9974017,20.15
13jeh41zfV8mChc597e9AogmqDBFgdSfUUUJij8wkWjxs2RS,9973131,15
14M9rk42sXijTjMH1vDm9wDEzB8iisLVEw91FvZgrBYXm2ds,9973011,5
16DHyhFi9D8rgeL6axhYo6kDqSMofCaXp3m2cHfQGX6sDpP2,9972962,7
13EL9nJK7Wnx7vEHEBBVvtXs41kwvnYqbJVRc22pNmQ46imz,9972883,50
12EAsAqMCfK5ScNwzgaf9mMoFvpVG6arLrgGP5XBKMwqcAzE,9972356,29
12DzbvvbFySuhHXwcn1TRxq5SKaUc63uHwLkqq9H53uGc4Nx,9971074,100
1dwHH7P9MiDCHxwDH2FA38cPdJ4qNuSiQ2MgUjDWXv8xhG4,9970962,50
1LC33J8BVD4DV8tX9vjMLYxh8FjhYbKAzpnKcDhS3DCfEk8,9970303,100
14rADM3L8sXTu759nsHgJEqevvkreo48oNxGjPiApjbrMs32,9969957,5
11HJZ1svgjdARCJZH9XcC2NqVzX1PWxVywB994nVchAyGkZ,9969406,25
16hz4wezDkqg9Nsb3jUaVES6yT5KP5GVQhi1AiGHEJMAm7TT,9969261,25
14Mh2XthFmuaXEodqB7T534gFKAqpX3k2B1hPWJ8JbdZYBBp,9969220,5
1397R5TJM2mfeLcueoWc8ZsZdPapDJp5naCRMK3kBZ3qZevc,9968557,500
14QR9M1N1E1zHodHsUtUgz1aqP5LoN68ytCpQMLZXCrXKE4E,9968539,5
13Z1hfmnYkF9Fr9MURceGZhVdBanxdLLJMcLrF82KJANiwqF,9968194,100
13sJVHNbGa9t1b5H4L25p84y2Dz2GbmZ8k8fFky1hTXMbcbi,9966509,250
16GGcAn236srRyaSWQRcFBT64s3omMmfZ7687cdSyGbaPtmR,9965337,161
15tn5xhSK58R2PnpFNMZ6h8ggP4aXYraxc1eTUpUHaR2PXJe,9964832,10
15p5MzfrUwTrSUEKnjMLfxu1UZX1o62F2MsLmo7cdUWVn8uT,9964774,15
12GrM8xxwbHEaeQyRGkF3s3uYBeYV8eYQaoqPFsiVWmgmuKa,9964643,20
143v6WYFuez9ASUiDswq5ZbnsFMWAxr84s78t6KWXToj1MT5,9964496,10
12QXPT2R6FF9zJ1BRY8rDhoGyHm6CzRGA1XBMQGmkm6uvCqc,9963386,5
16GJZkuTStKLPY1ebfZHqAZN13U68N2nrHsaaCTG61Nz2HPq,9963200,35.5
16LzN9rUQQoNFwb8jQeX8HjUUiuMZTsGtqk68Q5hhcSSdVdg,9963026,5
1piP9tvxo8sARHGr4SnTBZqdKLKfuPjub9eyxtkxNMs3Rgf,9962798,100
1hAhzD4A6qT9csqNceG4zK5QczBc7GpCLaiVNZaJuPjs3dc,9962542,6
13idWSJAaB2F2jZ2UZ6xjoumurpUS13DshyjvSWR8rXXMgtW,9961766,99
16548dT3dAWZuSGieXectWx2ayKFtrKq1vLViYEA3BzCm1zy,9961621,95
1grNMPxedHVYBbmmv9W2rdK2YaooJRu5tyK16tTuBPj7qfF,9961411,5
1ergL1nPUn9v8knuPvji8fFAYtTYLFQJdmvvf34swSSNP1D,9961402,132
12nFjDSZimjnuQJxU2kd3nvMv61DiuSsvPjmMNyMG4Q7bbtb,9961167,50
1121XNjQcx2J5BHj9nf2FeK9gvZZNBajQvJR9oPzwzeh9vTv,9961031,19
11kKj9xhsTRvxf4DZxz7M26y1fh2DiFPpNBppZejkRBCqRU,9961027,19
11FufVo4MXEqaMuEE7eWDV1qLS1Cs5kXRsJTYXG67VFkMv6,9960847,5
131aNcokKztkUNd2EWL2xQBofbC9UfKGNR82zx5YXuxnpzVv,9960841,30
16UWiQLmwMVRyw9WGB4boQFpXbkm5dY26d1CE8j1Wze2RU2c,9960426,9
15AVUoK3Mn28d3ZZpMLoyA9ToP3GeZizHf7DvRZameTHwUyt,9960259,15
12GhdEmqT9YWS4dcrNeaLboW7uivi6PZB8ATPAGRrw8qADbd,9959820,5
16ktifm95t77TkYXMt8CdB8zcp7veAGWkDpbxycb9uvjzomj,9959654,50
16CtNM2bx3zvnMRfDWAnWcMbeeYawSzgpC8TJeLuFFB9qTvP,9959346,139
13uDHiNc8GFSDoHVKoHpCbJqFpt4zKpukDsqvDEHzg8RhBiL,9959183,5
13Dw849kGZo5biP6yaMxYWvcjHNNs5e9a5aCJh8rjRPhm61X,9958842,5.85
1gT3WRER7Byc6p2Lzbt5uCdCXGKvuKC8kGB8uHKG79Cy6Jm,9958577,8.2
15SDuP8JQEMnDodF8u71npgN6QNfv9KR9bmz6FjVNwbXC1bB,9957966,73.69
1PCG3hYS6p5cskCpQZgzxMAENQ3nYzh2fuMqQf6fdsnsW4B,9957921,5
13Tn2uSHwu3nBGNHm6PP7YDZHuAcpDP3Fvk6VU67gcqaM7Nq,9957890,20
1173AaW7etmbpwjX2cRfNqi1o7E42D29KGGQ4RpWZRsntEY,9957815,40
14MaXDS4GLB8MWkV9Ses1sqBNtCeny6fUWrhyrpCYq8P7MrE,9957809,40
121doUVCe13NH3Ba1L2uRK8gmj7f981ekRBv4szGk1mShor4,9957682,23
12sht65mh84cvZQ7Sw9PqYuA4QdEAeo9Z56VRNLuRUCcDCoK,9957386,20
15ahgj8D8tnHDheEZUgkDopN8gzVfEsgWGbtjiAfmNw38dtS,9954976,5
14aSshGMdX8Wk5HAksbTbSVzQdF28Neui2hNQ3S54baQMKko,9954516,200
1629hEffAtfrMiUzndR6CHD8ir9L5fLx8FCn3VYbegY64jKo,9954323,90
16Roum95HtRZeVQyfb2PNNsyx9cEPaJiQERSDvvrp87zhWq9,9953983,10
1hdMV3tzYqcukMQ6LZwm6p2X6FDMqoCYCAsEA75v8fBhUV1,9953536,30
164yzq1vCziacazGYgno3AKLxp9hnXgB24DzVcugLZ9V9RXa,9952473,5
1LNKM37p34qLCnsXtWYFp6nsHrvfm8eYLp6V2mFDw4N8orZ,9952286,8
13QLKwZ2BGk9XY5zMnfFZFd5nw97HQsVVYHPgji2Lqe12JaK,9951522,400
131awubqKiXq8vXfdXXCiikFi7zVHuBbgo2QojZiREhMeHhC,9951146,5
14z15PEsSm5xsZ2mUWWoLVxZZzNjn38XHQU1p6cFA73v7agu,9950696,20
1268gfk4mqqpzimvx9HJvzA6whz42yJQJERFtg7Qf86B9b2B,9950049,5
1CY3TvNz4JNax5VB8bEr11UzAdZT21z2JvgYhMfqPNruCmK,9950002,25
1c1EnaqF1xZYA3i5iszFLUkUEVnFcsq1tno6ktbVHKADc26,9949784,30
1NW6MJ4Go9scL3GFG257VHjgPyjX2U5srbKhZ1UsKjrQJsc,9948799,5
1n2DgYrjNXcB2dvVefemNhYd3AXZYFcT7fZQhTg6kygBMRF,9948723,5.5
15oZczmk8G7vmnk2U6NwomTvQvfBSZSB3TuksskxBfGonP8s,9948406,5
13XtsLFe8PkbpqZkysDRZFVGpELRJptPzVf2n6Ct78ZdNmLP,9948108,7
12sbAL9crS9ig3oxtbr7cbb4CMMeVX3oq9U1RUv6TsK7Nmi3,9948027,10
12raXrBSvM4cSauArGnWpa2pDiQzLixCzPJHdeR5iTvjMt2r,9946789,10
16PCH69vKmvf5QrVCxH8wv2iFukRCFw5NhF9FbGZGLaMZzfN,9946686,101
12uTCuZW2aj5KLYv7vMQZYACRZuGn8cQXSFgzGEPodJ8v9X4,9946598,5.18
14zzhbc9KtWmA8PfegnkBc89bwHQwv8Xn6MByhLkCr5U9UB5,9945783,7.9
15huCaFT1d1GTjaDU5u3fbR4LtAm7M9443EsgeUYtybxyQB2,9945666,5
14QVmdmejBMoUGRGTNLb9icMJXurrQqm5naGwGAPkXQpkiiG,9945388,5
165TCoXfFgTGPXG7m5xQHKTrbi3xXRyiXY9ioBLCwtzoL2aE,9945340,8
13pme55y1mRpYEUn28MnJHDcNcgiuGG5TEA7okXo9pvqwpm6,9945109,7
13pG9v4xUH5oaDe8u3ujyLJgnZA9V6aNh4293boYf4KsT4dQ,9944610,555
13SkN968LDHcS8dUsdF8i1uDGCpgkN3D61JgbX6EgKbXW9Yo,9944360,6
14TNeqk3YwjgrH8sp7dMA8ZRA3YrZeUoLEz1XupcVMDTF3US,9944353,15
158dsni6pFC25AxFDqLR6V4ZZNmzCzBPaXQcm4mcTjezUuyR,9944165,5
13pkdUPGAxhCcnLyKV3dpkxa3MANuwd1hFkfsXcFDfeHpzEF,9944043,10
15ybNaVafgr8pNxRKQCGxj98YY7uopT48TG3XiTKRwbXjm4x,9943908,30
133PQiSKm9JHXHyFktj6oHMaqd44BjA1io7MuHPkvu52Qa5g,9943823,25
14MAijDu8gqSBiYfWxh4vgPg9MQ5BZXAsjgaRTiDeShzQaQt,9943711,5
15MxMW2ZdsZ5qT2UqPWGV9rwzt7aXapWvNB6YGidSWecHh7y,9943659,10.4
12v6BCEWxtgB7EHZBxPAwMLKJBiAnFU2gCnZpxN1chTMtdLL,9943576,6.73
14FqKEL6821bMct6sL6CwBpdG9cBerJouYFLbd11QgXN8Tz6,9941314,67
12sFa2ffa9Jz5zzeQT8jonErsvEiLUxapATMvjyQg6Yg8VaL,9941189,50
145LRiFzeYiELqf6wUSrNk3454NPsvjYVMdWkvPHjd9MnuKH,9940995,5
14e22Ss3WzGfZQjWqqo1CJM3gE1f8omhFYPaBdjvfS8EaXzn,9940521,5
1xcfLSF6QkWqytyMmpBqQpqN82UUGzvDCfT3eG3YiAe4Lic,9939988,5
15VHfqcgYy3eZiDUrqBqJF3xTQ9cVGEUnhx6XSkaAMgbNqgK,9939932,20
16kQjiDqkq2mvhhxeJtNBygnWsyE74qswopeykw2nwvc6ruW,9939754,6
16iTsG5csPzYacXBENHv9CQFT2FAv91E6nxr4q4c2FPZyg2W,9939708,25
15m6eU8Bp2UicMtf7hLEqLGPoRCaX1ZmmHUxjzfmf9WEUMtj,9939376,30
1xn2Dtz3ypRx8FXvHC3YuceQ3cL1VUJt3d29gKFmBq3ZS2N,9939185,5
15cYQTCVgHcR2ktuY4nFQdd1ib5U27BeiHSFKhfJx9KQmNYM,9937912,15
14MTi2AAVucdDNdhjYNMzBUWs7QA4SEiHFAykgnT7uui1pX1,9937762,200
14TERqo2ZU2EmxwZvwQVYUHSjq9EqDJjAv8FNphrmDeKsELz,9936976,10
14WC9aHhhghq1ZAzxtoAXt36mKTsiTQ2whA44jV5PNsw4MWP,9936838,20
14M9nhWQbn6vc2moNfyn4MvzLbjuhxjwsEtJdft8EHb9BnTD,9936342,5
16LsABptTf1QFjGmSi2o5FBYeEzfXFfpCwXvupK9q7PGtSC2,9936017,10
12vKAY1dbMGYJMxcFNN3BTffzWGLaG4ZRm4QwrArmAKFDQJR,9936011,10
13jVQBBre7fx6GdVWizwdeM6cdgjiou8urWY6zyybCh1tSD2,9935964,45
12YsPubUdEWahbbgJRteBf84GC4WhBzkALr8hnY6vjbP866Z,9935964,10
15rJHzHh9XxpEF9J1KUAVKgmEzEowb9Vz5jzqaHfMkn6WdZE,9934642,5
158FFBm7PNgZLV9zuiH9i9UVYypFGiTaEAYWz6YzxMZbTARa,9933121,64
1VyqXnWvmXT7Kxqsy5dnwi4ieqmSotaGBrS4UbLW4Vq41rd,9933080,5
1giV5MKk7xwXvJpkFkb1b9ur5W1KAsBUCqeHWC8JPLjDRFk,9932948,60
1532nvv3NA4rwU3QjqchwKtyhyaLrsMXRAaqgci7tW6UvS1m,9932514,5
1BuEC8LYhn8XXjx4LanfA1DdiuXyGYdst3J8wohwMZ9sVFk,9932345,100
138XuUwYCnQqq2G6YT3ioMFpJvrQXFQRMMidaH8oRcX9HbJT,9932004,5
12MnyR5gLGsnZrCNHEBgoyW8AhVYNn4vXV4nLwcdko4F7EzS,9931539,175.5
153LyVo8Cuk2dookryNMvDmpKYdKbQNLF4Bkkgw5KB3wS7cD,9931374,10
13rNVHn2tD7VB9cqDvUGhbbjMTtJuoUsigRVqS6sJvuA3eEW,9931353,40
138gtHfRkK2fxwcwsWnZrbQWsoxzcZagsn9D22sRyKuguqBg,9930923,291
1BsMQE6eCZpcpsakdZY5iZyqavezG9k3HKtbv59qnzQRLzF,9930866,10
16M8GZWSTKwYRikuhs6AnBhUNRa5JR8WvDaVdotCXKkz97ed,9930720,5
162L4eBTdbXze3Q4aVd72HTRSFZ8XmbtNnxE5Lpugj8rEvoK,9930525,30
162J4ojX7RY4GFGsRCHKimzYJmGcie37VezqnwRhjErnQHZi,9930439,20
168T1omEVuAhHtmuh3bZ2BSyiDLVhmdj4geh7vLFeQ3pKWrC,9930299,50
11C2vJ3iTxnZdn3pnu3KhDmKFGjDxXENCdpXbkk8EtzJiVp,9930151,44
14869oxCVy1pjjXiXb52Z8PRqD2Mfo6Vf9d9rUAybvWcvzNF,9929359,112.5
12TBXu8Av2UZNdnGgh5Y9qzfwc34PMv5AnM5aPMbhWcGcPgP,9929054,15
1CaXBXVGNbey352w7ydA1A2yDyNQLshycom8Zyj69v5eRNK,9928960,20
15MwALch74PhBp3Ssg44s66Jp1LBw4mievtPMX2dwYFcWz7K,9928798,5
1hTHWGaRhzupkmRb4rwMtDgMbKDMN3Vau8BwFnHQgM4H7bR,9928025,102
14rbtCTtGq1T9J7GeaBkhCwWZDS5okS4AXagR7enHyusAdm1,9927909,5
115EFiNso4v3KFjReG3hk3HT26wFxGihRa6QG5XzMVMPiMu,9927903,100
126KVbe55hXvZQrTRZok7CfhJ5W9NWUWXXpf4GZs8pfa5wNS,9927819,5
1PC43cyVr36K5dvR3g414mSk44YHatKUgccDV7V6XpZeW4E,9927766,5
14dNJRHDzRuJ87APVS5Jyy5WwvvVSf92GDGRdQ3upxXUCrJn,9927067,10
12MznHbMvuT2aSR6kMbgYFozho5B3bWzG3hqYkcwdwxHYTwz,9927006,10
13NDtCAFaTDsCwxpZVcvFuxPT3QYfshGkjRi81MErA59oA9x,9926624,5
14H2ZxrY8YSMAadHc2pQReGQ6s7KmFNo46pHJXLqd2kRNxAj,9926595,38
1362ug51iMM5S5mjvyYi2KFTLqjsSoYgoiWofypX3Bm4Yz6o,9926196,5.05
12mXjuY4FBsFKF2Es1ut6ofz89SvvYx4msHWwr817rFcRT7Q,9926039,30
164jqXne2F5EjiD4KfY7XFZG62ksTSE7sk2EBU3iPDu25YKr,9925916,50
16Ui2nChesuxzo5xPTg7yNxMN8ttkPjTTf1QAfJf2KDaJgro,9925143,10
14wrJToEu3hXueBJaghFbzgmvWfanq8zXEvRAUEDhxCE5YDK,9924723,70
1uxfDP2YJu6xoV8pXPnejhNPHnYTXVVJQBg7GdcqEhhCaxQ,9923746,20
12KTh88mU3ULFzGyV7cBoGU3ymqu4C3H82RJ3SKxmNsMukak,9921997,25
13W8y4PjYFLxXWbVXGmSPwhMbFJ9Gu6Wo95bJuwqDaWAKWVe,9920816,70
15T6NVupCysNTBTaknVWjRqme4bMBSMy29XgVfyeZ6Wi43C5,9919964,5
12TUqcUwTuXFJnNUkLiZozASDD1JnoLjrFR9quorr71vujzA,9919905,35
1NmEvViCTz4cYttAyE9z9hVRMqSJaoJ3sEobeSmNF91MsNA,9919532,20
12mrdJbgVZiftNV4ewxynh8etfdNn9Uhq4KsE8hdHBq6YXsL,9918779,80
1299HudksgZQJ88RybrujnmoF4EheeiSzMvrJKymoao5iLxJ,9918674,6
1EahVMPM1xSiR2pquQ1jf1Aicn9hV2GaD3Ag4jbGet7VAA2,9918293,50
14GWNyLQHnPXnaVejQ4K1E2HJf4vBUVXMysuScycwghKrsbr,9918198,5
12e2ReimhSBWNzkKv9Jjirqd5PwregbB1vcxLpDKX1MaeRzK,9918077,6
15afSmhmtKMgXcJnyvqJrJxFjngwH2H6VyGsoStTUGEX7RKK,9918006,5
1WGCFq735kgohMCbcCmFgLHPRiCMeozDkDygtLq8mMNHtZo,9917809,29
157nRotzFaRukpmJ15862iQHJfCoCxj4rvVR3wfUpRk3p7zE,9917645,10
15Zyh5rYuk9Lfkpy1Fr8r6LQhVuiqtmZCAL6bFS4chSMFbWu,9917152,82
1ecs8cnm8LiBH4od48LHy9R8dg78MUqHZaCxxZ6uBFrpRYS,9916402,400
15G1b3M9LBo2NrPcTLrZzihFBiMM45uN5W8zEciBGYCSEM2Q,9916333,25
1zyWjQSSksEtazRuqReHXgUPk4PFmZHuLfs7AwWx7TtnCXa,9916101,35
158N7fX8ycut59MwL2ucwDNP1KRJvxK8P4XwhfBgZq9eDp4P,9916017,8
16XneSWFmHMbTzjG8u4QBctuK86DRuNqxspDam7BVrZmAL78,9915954,11
162jhr78Z9AooMPEAV8wJTjxsars4eEsYUWYunGWt9e3tEBB,9915834,6
13axwkXDp3hWoDRa6HW8CpoxKwWa3aMgb6W47rWSp8T4C3bv,9915172,15
12LHcrFtG28V6mih9hnqNy5nw8ceA3uWhR2dzH6zB2KVuFFt,9914649,49
1sCoztvDXxGzBdwiduATZVs5hBh4Df1ersamMzzhjesjKbf,9914590,6.5
13ovQuWsfah6BbQbPJy4XxE8TxNfCusK8zS3ZpspUs7EM4VT,9914534,5
131gc3Rhehos124vw8MzgciiA5GPxZCJVAMgyc68eh81Kx2k,9914518,100
16cWY1EpbTNRq6Vp5rRy2Vo2EaPcYtNX5fbKqovAyf23LQX3,9913804,5
168MmQ16CYkBoKKUDUuVXigFo34N6eXa1QLdNn3CpzmQQ2KN,9913719,130
12gCzLQ7KDUKWKzXmH88pFpbdSDEeA9DSRs1QXHWiyAYRSsi,9913391,35
14mZiZXqTnK6vy38YgU2DZjitrj11yv6GJq1AavtonvHCeMk,9912980,1210
11o5saom9uv6jjU6Yd89RL43HZdP2a7ep96wBKTwmoNW9Vq,9912817,11.5
123uyzPbsrnwHmdB4ifpVux8zbjaAQTtV1JVVtDZfHUs8NUx,9912728,20
127BcWiLiiDKwdeaBATF2GwPmz3tFe3VGoPGdrQFkb3gUyHY,9912663,10
16AXxmjYEbYvx7SbQDMzHmGJvQnZwxfSTmFiuJo8x6HrrEbt,9912460,10
13rovLyh788kJQr29L3fgPhvarwEJLctjBs6euCLKaDUb3Xj,9911177,99
1HfhjhEwniBjpeJfbkW7oJHDph18FCYBdZ2S4jdTyYxcKva,9910875,20
12iio2F42YW97GCBP2rAZQVSfxGo25AC7oxRSF4AeS5HY6hL,9910758,5
14dAW5EV4Tfz9KUni95SV9vHHnyCqVkFRNNjGU462qMvE5C5,9910674,5
14CZQxCUrGT5T68y9Mb1NXsE47j3XMB5ds9FDGpD8Mxu51d,9910030,50
1Yj77xHHGurDfdj541MHC9NGpfH3eRQ7xbNWYNJCkG1pEPn,9909621,5
12QjLLM2zjB8WrTJuN5bWQkUPgdCqyLTcJ1sNCmGJBy5XoXZ,9908623,5
14iriENQeXhRCcFQHgLw24UefdKnhtP25qbxScwn6MMm5PHG,9908172,254
16PrTETZnaSes5kuV1PNNmcQgAQdk8qyGuD6tuDictKXeLyj,9908139,30
121kk6LtVPSLWanWD75UruyV9Nu1ihk6mgvgCE9M3CP1NMoW,9906123,200
1ChFWeNRLarAPRCTM3bfJmncJbSAbSS9yqjueWz7jX7iTVZ,9905612,5
13zvuhQCgLw9bmB4bK3kJofzcLrcyBq2HjS1ZLf7CwyJoFa,9905183,5
1bKdAd8HDh1dnP4tgNS4T3YekqXb2LX8QZmqGRTEy49ChKW,9905100,50
1UC6btG69Hr4iMNzGZbgnrDX6ky8aGxvZY1drhA5cqsXsQJ,9904938,10
12pmtmPHQL9KnjQC3RtQ8BAxV8uRsVsyiXZyR35rWPBp8F3D,9904798,10
131NqHcYnhjg3L6Xfr2Rj8oUftoiMXiLVorTJSUu7tpVVF71,9904741,5
16LgvpAvZ2LJXtBFduTpG2quNjfzjPHHTLyDSCv9EpongFoo,9904220,40.5
15DkULoP9zHccdLfFDYS5pHvKtQcUqkpdmwHS8X1pykp1VWY,9904126,10
1F9bXiHQoatMFixRzmC2J4nCrifmLiS7cimyGoBVz9S7e4d,9902750,10
155DjWgc4JxfRNP7RXYELcQtYYFZDyhAk16UemxUXqQ9mCvo,9902515,17
12Nc51j485MbfZEABmFAUEWAybpySxixx9gm8KRsmaF68p3F,9902359,5
14DReLmh4VU4rZE35BephVZwgUzSomsSD7toA7YedKNFZUcf,9902236,300
135grMguymhTi8RkkQNUUtgbK3w1xWo9DzUUYaFaYVYWyLtQ,9901537,100.5
13bCGag2mswdD667EkZmwjZEWYNotNJ17niSjThAEdurbFXf,9901462,25
16MU26cEZDqsm1z7VdTYCAbGTtcDbTN8MJ1xrBS6W4cnNKvU,9900565,20
15MYyAmrevdn2nHABtgpFVTP7Qkv6TsPxdDeuRYRcdSGGg5c,9898720,15
14zvgCbqfe2L36zkuJSGa958jDwWcwagsVRj63XFXVQUV5Qo,9897791,100
1EjCGAk1K5M8oKR7oz27as9tdNgs8JzFFcjiBivLe93LDiR,9897131,6
11DdeDxTFEgQjp8b8niDfNxmvjwDmssKtmugYyA3JY4uA88,9897062,190
15iLa8Fv3ZZMMet6V2FvcqeLzuEvVtefGua5Hn7wuDw3WimS,9896728,30
168Bnksizph8zgKHu9EVNtTBL6kQu5hXNyXg7Me2UDm7wNcE,9896484,10
15SfuizfuYeq7e56aR5LMeE742yVHiSL7qPbqWkw8ADrD5hX,9894351,5
145xTFWTxapsjWm8mKmDQ8okjorxYRGbpC3nsgdwDdZGfJWc,9894111,5
14iw729BpCrRWPoVw1r6sz5htV2HEX8Gm4hJq3hHPPadjbeN,9893294,12.6397
12bxuGVrpQ9wzj8fJrSxyxQwxDFVemVkdX3LQmVraS8mwiCy,9892960,401
13mttVZuQtPA1sXbUZ72BNiE2y6op1XhxapNoCRqKoCh1wXt,9892728,53
1639fQVS7bHqSPZBE9DtBvMzjPQasd8EWRM86uKz4o8YPoEP,9892699,200
13YMPpZELhxtiGQ6sVK1vbeuHcQs2qJErkBdyLrq4bSTv1Aj,9892603,50
14tb4JH9SDDRWyaZyp4q8zWqUULjGeQ3mVRvk3vhuRZNc1Vu,9892546,20
143tgeHH7c51bvBSaiDWsfXNN9WiFxiz9zo6ogVr9Bt3Aq3H,9892352,150
11YdsESfbu6JDmesE9QnwYPbfW834MjDCayiL5cHJ9mxXEk,9891618,7
15AZxmt271W7YBo41JrxCYJHqdXhyrXsHhm5paFkd5GpreGP,9891417,5
16JSfBDfivBs2SVm1jYPZ2jiBKtPYEHuZVQ1c3eEpCEbRNQx,9890940,28
1P6MvswPET74iknSx2DTGmcVRCespCexCVmXT2KyTzGR5Hz,9890836,10
165YabKLLyrpZVByEc3LhD4peLpgre4coH2ka561iQJNohJF,9890568,50
12MxF3XuNU9nr8DYc9P9upfW2VDceXibmeg2HHqqqfDHx1bw,9890434,50
15XVDgGKc1cDMUCEueDXJVH6un9KFT1kP4g6PoyXVqWjFSFE,9890311,8.5
15XbiX3dQjXGLzcT4wjjFH86apHdvXBeY8EscbkgYpMJR2r4,9890273,10
16JxAwqv7Yi7C4XwDzR4VnQGBfud49VsGkD56yhoriZdRC1E,9890230,5000
12ednqwK53AWQ6YEi1M9L4LaSGnBxUBphRv1tCcdyLKk1Anq,9890072,5
142wHrVQa3eJ16ZU4qu51fFeoWSR7WCKcT96RedwMNZjPLMM,9889997,9
12jRFs6jKHvU7EBuvVxaPt6Z2Lh77UNSvtXzt4rgCwRPhxb8,9889994,9
13NVgHsWjmsczjaFajKWSYwSq4v87QHEfwNWPdJrXVHUXyLS,9889985,10
14Mru9rGPDiKFJmaUyVJuaHB1KxgDiszpAaEnEDogUsPbe7K,9889856,5
14jKenmoqsEHMX1Q2qsExnC57En4C3FDAJvxDBhQAF4Qs2JZ,9889518,5
12Mrjh988Xnj71mBePDQFPKn3cqSdMXr5iynmr4bgxu6dfV1,9889496,15
15b8rnqQ6ao8XuduNNCKKgzL1PdGVtpSvyAAo5tzmonfLDzp,9889358,22
14JiAs8VW7CQ9UJUYGC5KHbBf2qd6cBXghU6DRgp82j9THnH,9889114,25
15apNnMQjgUXEhALgJ8fUieyZ7MvG9iu8iNWKTZfvqHvk4Ft,9888934,10
15d1yAy6z6Ziy8h4WFELe5wir8r2Bfro1a6SZHikq4wRWC7e,9888615,5
12zoRHYa838Np5zo7aD9wFxQ1kpbjfgvB1KycETLuUzbUeHH,9888573,5
15oeQairciUgvUc5SePMPywRSxsWHmLCjQztk3XiJuCGCbYT,9888562,6
13Sdae3S32LSbfhBfiNi8gBb1bKXxUSYyeW1PDnenDkndXGQ,9888366,6
13wZJQ553WMDMfbe9P7C9NvVVrx5Q4HbtoHM6bCzM2QmCS1w,9888121,10
11DMNFwj6mb5XMvAx1wUvM6iq9sgeu7w33qCEoYEDm9UnE9,9887755,9
12Ggo1FkrhK6Yhov21WH38dyE998Q1w93z28MNqXEW7H3Thf,9887748,9
14BcR3qyhf5eQFCzvYatJes2tR28pvqHgb7Wc5fgZqNycs1r,9887131,5
123aanTyAyypSRVxEyRGB6ywfJByZVxX6vknixn6PqASwiR8,9886831,30
12xKHmto26UP54Tuh41QiWv8U17djCBhp91jz4A1tjtidJpM,9886712,5
13jT8bpm3mkgmuTgGWh71hANS5PPRNDLEXfAAa5XzB8bR2KL,9886671,50
12s61TJbK8P3KmkdJr9q6cmab191aRRvygWGduVujAK7zKye,9886110,10
1xapNPKuv6shtSHJV371ycCr8K6v7U5RNjN24mvZZZ71H3t,9886028,5
13GU7bLSXfh7UMfE8ndWx4DtS9H4U6Z5g9qUJoq32ct1WJeP,9885329,5
1632qWHGu4T4DyXwzaqtfusBjLXTJx9pN8hyURdvicUEcJvr,9885261,5
14DJxfhbyYoF3uKU7zqoJib8TWuagiTvz239hma6fot5kNo4,9885222,5
13TZ4xsU5AgjTbV75wenG7V6UABymGnHhi6E23162g3QpiB8,9884571,11
158aS3QPyW2cp8GrT9a67mDt3YnmEdDLw8JahLvpnmdzBktE,9883613,10
13u79qJEiN3to4GBCT2dZ56dv4WJMrxaVYU7ZC9rDAckeadZ,9882586,25
16VFTDYhESdmBLw73zF3zWJLTar3GYJ59pUSLgNxBypt7a23,9882267,10
13m1tdYnk1ANoY2Y7anCfcifjvau3SF3doEFVCfLr3GUT4Sv,9882159,5
16AihXkGLBWzi4hpmWj4oU7HAmUkFCsoTeSApNL97n6iRvXS,9882094,50
14M5ceqP9VmTGeHFBtFD3vjE8ShjqetEM7PuFskFbpKydpnU,9882071,5
12vRG2WTcZXdhFcLXucEe3zt8ZcGF3xTKMThzEGrEatdgRgS,9881693,74
1BnTpkd7pdP8r5EiQwyoBZvkV5JVRXa7RPGwoqhCGLUw1N4,9881404,75
14TVVyXwyGhbPVz8tVAwbaPh7uvgUhMgPehHFHsWojubCkUc,9881069,6
14gAa4mz1cSnENs153CGQ864DiaajkqkpuwL9wXsTxdWoZvS,9880518,10
142qn47m4F9E13r3tu2tZ7bjkShZT2ygpDWsr4CovVgYJojt,9879591,207
